volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
77370	0.53	0.5	0.53	0.51	0.51	ZEST.MI	0.67	0.67	0.64	0.65	0.8	0.47	0.0	-1.0	-1.0	-1	1.0			1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
61552	0.52	0.51	0.52	0.51	0.51	ZEST.MI	0.66	0.66	0.65	0.65	0.8	0.47	0.0	-1.0	-1.0	-1	1.0			1.0																0.65									0.0	0.0	0.0	0.0	0.0	0.0		0.0
60473	0.52	0.49	0.52	0.5	0.5	ZEST.MI	0.68	0.68	0.64	0.64	0.8	0.47	0.0	-1.0	-1.0	-1	1.0			1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
27418	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.66	0.66	0.66	0.66	0.8	0.48	0.0	-1.0	-1.0	-1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
27506	0.5	0.49	0.5	0.5	0.5	ZEST.MI	0.67	0.67	0.66	0.67	0.8	0.48	0.0	-1.0	-1.0	-1	1.0			1.0															0.67										0.0	0.0	0.0	0.0	0.0	0.0		0.0
40157	0.5	0.48	0.49	0.5	0.5	ZEST.MI	0.66	0.68	0.65	0.67	0.8	0.49	0.0	-1.0	-1.0	-1	1.0			1.0				0.48																					0.0	0.0	0.0	0.0	0.0	0.0		0.0
33675	0.51	0.48	0.48	0.51	0.51	ZEST.MI	0.62	0.65	0.62	0.65	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																0.62									0.0	0.0	0.0	0.0	0.0	0.0		0.0
10408	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.64	0.64	0.64	0.64	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
73066	0.53	0.5	0.5	0.53	0.53	ZEST.MI	0.62	0.66	0.62	0.66	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
37529	0.55	0.52	0.53	0.54	0.54	ZEST.MI	0.66	0.69	0.65	0.68	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
148779	0.56	0.51	0.54	0.55	0.55	ZEST.MI	0.67	0.7	0.64	0.67	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0															0.7										0.0	0.0	0.0	0.0	0.0	0.0		0.0
14796	0.55	0.53	0.55	0.55	0.55	ZEST.MI	0.68	0.68	0.66	0.68	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0			0.55		0.55																				0.0	0.0	0.0	0.0	0.0	0.0		0.0
426842	0.51	0.5	0.51	0.5	0.5	ZEST.MI	0.63	0.63	0.62	0.62	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
27161	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.63	0.63	0.62	0.62	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
38757	0.5	0.49	0.5	0.49	0.49	ZEST.MI	0.62	0.62	0.6	0.61	0.8	0.52	0.0	-1.0	-1.0	-1	1.0			1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
24615	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.61	0.61	0.6	0.6	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
44554	0.49	0.47	0.49	0.47	0.47	ZEST.MI	0.6	0.6	0.58	0.59	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0																0.58									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
42095	0.49	0.47	0.48	0.48	0.48	ZEST.MI	0.59	0.6	0.59	0.6	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0				0.47		0.47									0.6			0.59							0.0	0.0	0.0	0.0	0.0	0.0		0.0
39669	0.49	0.47	0.47	0.49	0.49	ZEST.MI	0.59	0.6	0.58	0.6	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0																0.58									0.0	0.0	0.0	0.0	0.0	0.0		0.0
19868	0.49	0.47	0.47	0.49	0.49	ZEST.MI	0.58	0.61	0.58	0.6	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
48799	0.51	0.49	0.49	0.5	0.5	ZEST.MI	0.62	0.64	0.62	0.63	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			1.0			0.51												0.64		0.64								0.0	0.0	0.0	0.0	0.0	0.0		0.0
4898	0.5	0.49	0.49	0.5	0.5	ZEST.MI	0.6	0.62	0.6	0.61	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			-1.0																0.6									0.0	0.0	0.0	0.0	0.0	0.0		0.0
6048	0.49	0.48	0.48	0.49	0.49	ZEST.MI	0.6	0.62	0.6	0.62	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0			-1.0																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
16407	0.49	0.48	0.49	0.49	0.49	ZEST.MI	0.63	0.63	0.62	0.63	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0													0.63										0.0	0.0	0.0	0.0	0.0	0.0		0.0
1057	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.61	0.61	0.61	0.61	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0		0.48												0.61									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
102	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.64	0.64	0.64	0.64	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0													0.64		0.64								0.0	0.0	0.0	0.0	0.0	0.0		0.0
43858	0.51	0.49	0.5	0.5	0.5	ZEST.MI	0.62	0.64	0.61	0.63	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
6731	0.51	0.49	0.51	0.5	0.5	ZEST.MI	0.63	0.63	0.61	0.62	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
939	0.5	0.49	0.49	0.5	0.5	ZEST.MI	0.6	0.62	0.6	0.62	0.8	0.52	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0														0.6									0.0	0.0	0.0	0.0	0.0	0.0		0.0
3469	0.5	0.49	0.5	0.49	0.49	ZEST.MI	0.62	0.62	0.61	0.61	0.8	0.53	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
34355	0.51	0.5	0.5	0.51	0.51	ZEST.MI	0.61	0.63	0.61	0.62	0.8	0.54	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.51		0.51																				0.0	0.0	0.0	0.0	0.0	0.0		0.0
8938	0.51	0.51	0.51	0.51	0.51	ZEST.MI	0.62	0.62	0.62	0.62	0.8	0.57	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
8000	0.51	0.49	0.49	0.51	0.51	ZEST.MI	0.61	0.63	0.61	0.63	0.8	0.57	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
510	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.63	0.63	0.63	0.63	0.8	0.57	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.63										-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
3367	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.62	0.62	0.62	0.62	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
22501	0.5	0.48	0.49	0.5	0.5	ZEST.MI	0.63	0.63	0.6	0.63	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
3041	0.5	0.49	0.5	0.49	0.49	ZEST.MI	0.63	0.63	0.62	0.62	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																							-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
20344	0.49	0.47	0.49	0.48	0.48	ZEST.MI	0.6	0.6	0.58	0.6	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.47		0.47										0.58		0.58		0.58				0.58	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
10510	0.49	0.48	0.49	0.49	0.49	ZEST.MI	0.6	0.6	0.59	0.6	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.49																					0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
2040	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.61	0.61	0.61	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.61									0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
9018	0.49	0.48	0.48	0.49	0.49	ZEST.MI	0.59	0.6	0.59	0.6	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.48												0.59								0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
16385	0.5	0.48	0.48	0.5	0.5	ZEST.MI	0.6	0.62	0.6	0.62	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.62									0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
17012	0.5	0.48	0.48	0.48	0.48	ZEST.MI	0.59	0.61	0.59	0.59	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0														0.59								0.58	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
42160	0.5	0.49	0.5	0.5	0.5	ZEST.MI	0.61	0.61	0.6	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.61									0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
28777	0.5	0.5	0.5	0.5	0.5	ZEST.MI	0.61	0.62	0.61	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
1428	0.5	0.49	0.49	0.5	0.5	ZEST.MI	0.59	0.61	0.59	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0														0.59								0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
18368	0.5	0.49	0.49	0.5	0.5	ZEST.MI	0.6	0.6	0.59	0.6	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
3158	0.5	0.49	0.49	0.5	0.5	ZEST.MI	0.6	0.61	0.6	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.61									0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
5408	0.51	0.5	0.51	0.5	0.5	ZEST.MI	0.61	0.61	0.59	0.61	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0														0.59								0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
8690	0.51	0.5	0.5	0.5	0.5	ZEST.MI	0.6	0.6	0.6	0.6	0.8	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
213164	0.54	0.5	0.51	0.51	0.51	ZEST.MI	0.61	0.65	0.61	0.62	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.54		0.54										0.65									0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
40241	0.51	0.49	0.51	0.51	0.51	ZEST.MI	0.63	0.63	0.61	0.62	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
64314	0.51	0.48	0.5	0.49	0.49	ZEST.MI	0.62	0.64	0.6	0.61	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.48												0.6								0.58	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
44451	0.51	0.48	0.49	0.5	0.5	ZEST.MI	0.61	0.63	0.61	0.62	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.51																					0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
14165	0.51	0.49	0.5	0.49	0.49	ZEST.MI	0.62	0.63	0.61	0.62	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						0.58	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
36723	0.5	0.48	0.49	0.49	0.49	ZEST.MI	0.63	0.64	0.62	0.63	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.48																				0.58	0.0	0.0	0.0	0.0	0.0	0.0		0.0
66183	0.53	0.49	0.49	0.5	0.5	ZEST.MI	0.62	0.67	0.62	0.63	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.53												0.67		0.67		0.67		-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
7582	0.49	0.48	0.49	0.48	0.48	ZEST.MI	0.62	0.62	0.62	0.62	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0																			-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
3163	0.5	0.48	0.5	0.48	0.48	ZEST.MI	0.63	0.63	0.61	0.61	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
1530	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.6	0.6	0.6	0.6	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.48												0.6					-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
6224	0.49	0.48	0.48	0.49	0.49	ZEST.MI	0.61	0.62	0.61	0.61	0.8	0.58	0.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.49																		-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
15507	0.49	0.47	0.49	0.48	0.48	ZEST.MI	0.62	0.62	0.6	0.62	0.8	0.58	0.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																			-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
6959	0.49	0.48	0.48	0.49	0.49	ZEST.MI	0.61	0.63	0.61	0.62	0.8	0.58	0.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0													0.63						-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
7384	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.61	0.62	0.61	0.61	0.8	0.58	0.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																			-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1224	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.61	0.61	0.61	0.61	0.8	0.58	0.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
8517	0.49	0.48	0.48	0.48	0.48	ZEST.MI	0.6	0.61	0.6	0.61	0.77	0.58	0.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
26235	0.47	0.47	0.47	0.47	0.47	ZEST.MI	0.6	0.6	0.59	0.6	0.77	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
6760	0.47	0.47	0.47	0.47	0.47	ZEST.MI	0.6	0.6	0.6	0.6	0.77	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
10868	0.48	0.46	0.48	0.47	0.47	ZEST.MI	0.6	0.6	0.58	0.59	0.77	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
4490	0.48	0.47	0.47	0.47	0.47	ZEST.MI	0.59	0.6	0.59	0.59	0.77	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.47																	-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
9826	0.48	0.46	0.47	0.47	0.47	ZEST.MI	0.59	0.6	0.58	0.59	0.77	0.58	0.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0		0.0
6267	0.47	0.46	0.47	0.47	0.47	ZEST.MI	0.59	0.59	0.57	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.57					-1.0			0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0
9708	0.47	0.46	0.47	0.47	0.47	ZEST.MI	0.59	0.59	0.58	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.53	0.0
1020	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.6	0.6	0.6	0.6	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.010000000000000009	-0.010000000000000009	-0.010000000000000009	-0.02127659574468077	-0.021053409197832263	-0.02083333333333326	0.53	-0.010000000000000009
14643	0.49	0.47	0.48	0.48	0.48	ZEST.MI	0.61	0.62	0.6	0.61	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.62			0.6			-1.0			0.67	-0.0	-0.0	-0.010000000000000009	-0.0	-0.0	-0.02083333333333326	0.53	-0.010000000000000009
15261	0.49	0.47	0.49	0.48	0.48	ZEST.MI	0.61	0.61	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	-0.010000000000000009	-0.0	-0.0	-0.02083333333333326	0.53	-0.010000000000000009
0	0.48	0.48	0.48	0.48	0.48	ZEST.MI	0.59	0.59	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	-0.010000000000000009	-0.0	-0.0	-0.02083333333333326	0.5	-0.010000000000000009
2143	0.49	0.47	0.48	0.48	0.48	ZEST.MI	0.58	0.59	0.57	0.58	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.57					-1.0			0.67	-0.0	-0.0	-0.010000000000000009	-0.0	-0.0	-0.02083333333333326	0.5	-0.010000000000000009
2040	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.59	0.59	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.010000000000000009	-0.010000000000000009	-0.020000000000000018	-0.02083333333333326	-0.02061928720273561	-0.04081632653061207	0.49	-0.020000000000000018
12210	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.59	0.59	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	-0.020000000000000018	-0.0	-0.0	-0.04081632653061207	0.49	-0.020000000000000018
0	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.59	0.59	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.59						-1.0			0.67	-0.0	-0.0	-0.020000000000000018	-0.0	-0.0	-0.04081632653061207	0.49	-0.020000000000000018
13062	0.5	0.48	0.49	0.5	0.5	ZEST.MI	0.58	0.59	0.58	0.59	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.010000000000000009	-0.010000000000000009	-0.030000000000000027	-0.020408163265306145	-0.02020270731751947	-0.05999999999999983	0.5	-0.030000000000000027
21333	0.5	0.49	0.5	0.49	0.49	ZEST.MI	0.6	0.6	0.59	0.59	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.5																		-1.0			0.67	0.010000000000000009	0.010000000000000009	-0.020000000000000018	0.020000000000000018	0.020202707317519466	-0.04081632653061207	0.5	-0.020000000000000018
16185	0.5	0.49	0.49	0.49	0.49	ZEST.MI	0.59	0.6	0.58	0.59	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	-0.020000000000000018	-0.0	-0.0	-0.04081632653061207	0.5	-0.020000000000000018
7092	0.5	0.49	0.5	0.49	0.49	ZEST.MI	0.59	0.59	0.58	0.58	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.58					-1.0			0.67	-0.0	-0.0	-0.020000000000000018	-0.0	-0.0	-0.04081632653061207	0.5	-0.020000000000000018
7237	0.5	0.49	0.49	0.49	0.49	ZEST.MI	0.59	0.59	0.58	0.58	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	-0.020000000000000018	-0.0	-0.0	-0.04081632653061207	0.5	-0.020000000000000018
6735	0.5	0.49	0.5	0.5	0.5	ZEST.MI	0.6	0.6	0.59	0.6	0.77	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.010000000000000009	-0.010000000000000009	-0.030000000000000027	-0.020408163265306145	-0.02020270731751947	-0.05999999999999983	0.5	-0.030000000000000027
1020	0.49	0.49	0.49	0.49	0.49	ZEST.MI	0.6	0.6	0.6	0.6	0.76	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.6						-1.0			0.67	0.010000000000000009	0.010000000000000009	-0.020000000000000018	0.020000000000000018	0.020202707317519466	-0.04081632653061207	0.5	-0.020000000000000018
11123	0.49	0.47	0.49	0.47	0.47	ZEST.MI	0.61	0.61	0.59	0.59	0.73	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.020000000000000018	0.020000000000000018	0.0	0.04081632653061229	0.041672696400568074	2.220446049250313e-16	0.5	0.0
13419	0.48	0.46	0.48	0.46	0.46	ZEST.MI	0.61	0.61	0.58	0.59	0.72	0.57	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.58					-1.0			0.67	0.009999999999999953	0.009999999999999953	0.009999999999999953	0.02127659574468077	0.021506205220963505	0.021739130434782705	0.5	0.009999999999999953
12245	0.48	0.46	0.48	0.46	0.46	ZEST.MI	0.61	0.61	0.59	0.59	0.72	0.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.61		0.61				-1.0			0.67	-0.0	-0.0	0.009999999999999953	-0.0	-0.0	0.021739130434782705	0.5	0.009999999999999953
19856	0.47	0.46	0.47	0.47	0.47	ZEST.MI	0.58	0.58	0.56	0.58	0.72	0.56	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.56					-1.0			0.67	-0.009999999999999953	-0.009999999999999953	0.0	-0.021739130434782483	-0.021506205220963463	2.220446049250313e-16	0.5	0.0
2143	0.47	0.47	0.47	0.47	0.47	ZEST.MI	0.58	0.58	0.58	0.58	0.72	0.56	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.58						-1.0			0.67	-0.0	-0.0	0.0	-0.0	-0.0	2.220446049250313e-16	0.5	0.0
36108	0.47	0.45	0.47	0.46	0.46	ZEST.MI	0.57	0.58	0.56	0.56	0.72	0.56	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	0.009999999999999953	0.009999999999999953	0.009999999999999953	0.02127659574468077	0.021506205220963505	0.021739130434782705	0.5	0.009999999999999953
5848	0.46	0.46	0.46	0.46	0.46	ZEST.MI	0.57	0.57	0.57	0.57	0.72	0.56	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																			-1.0			0.67	-0.0	-0.0	0.009999999999999953	-0.0	-0.0	0.021739130434782705	0.5	0.009999999999999953
26937	0.46	0.45	0.45	0.45	0.45	ZEST.MI	0.56	0.57	0.55	0.55	0.72	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.55					-1.0			0.67	0.010000000000000009	0.010000000000000009	0.019999999999999962	0.021739130434782594	0.02197890671877523	0.04444444444444451	0.5	0.019999999999999962
48967	0.47	0.44	0.45	0.45	0.45	ZEST.MI	0.56	0.59	0.55	0.56	0.72	0.55	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.59						-1.0			0.67	-0.0	-0.0	0.019999999999999962	-0.0	-0.0	0.04444444444444451	0.5	0.019999999999999962
