volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
40000	0.65	0.63	0.65	0.63	0.63	SEIF.MI	0.63	0.63	0.61	0.61	0.75	0.61	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										0.030000000000000027	0.030000000000000027	0.040000000000000036	0.045454545454545525	0.04652001563489293	0.06349206349206349	0.7	0.040000000000000036
26000	0.62	0.6	0.62	0.62	0.62	SEIF.MI	0.6	0.6	0.58	0.6	0.75	0.58	-1.0	-1.0	-1.0	-1	-1.0			-1.0				0.6												0.58										0.010000000000000009	0.010000000000000009	0.050000000000000044	0.015873015873015928	0.01600034134644119	0.08064516129032273	0.7	0.050000000000000044
46000	0.64	0.62	0.62	0.62	0.62	SEIF.MI	0.6	0.61	0.6	0.6	0.75	0.58	-1.0	-1.0	-1.0	-1	-1.0			-1.0			0.64												0.61											-0.0	-0.0	0.050000000000000044	-0.0	-0.0	0.08064516129032273	0.7	0.050000000000000044
26000	0.63	0.6	0.63	0.6	0.6	SEIF.MI	0.6	0.6	0.57	0.57	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																0.57										0.020000000000000018	0.020000000000000018	0.07000000000000006	0.032258064516129115	0.032789822822990956	0.11666666666666692	0.7	0.07000000000000006
4000	0.6	0.6	0.6	0.6	0.6	SEIF.MI	0.58	0.58	0.58	0.58	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0				0.6																						-0.0	-0.0	0.07000000000000006	-0.0	-0.0	0.11666666666666692	0.7	0.07000000000000006
8000	0.62	0.61	0.61	0.62	0.62	SEIF.MI	0.61	0.62	0.61	0.62	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0			0.62												0.62		0.62									-0.020000000000000018	-0.020000000000000018	0.050000000000000044	-0.03333333333333344	-0.03278982282299097	0.08064516129032273	0.7	0.050000000000000044
0	0.62	0.62	0.62	0.62	0.62	SEIF.MI	0.62	0.62	0.62	0.62	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										-0.0	-0.0	0.050000000000000044	-0.0	-0.0	0.08064516129032273	0.7	0.050000000000000044
68000	0.6	0.59	0.6	0.59	0.59	SEIF.MI	0.59	0.59	0.58	0.58	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										0.030000000000000027	0.030000000000000027	0.08000000000000007	0.048387096774193616	0.04959694113937218	0.13559322033898336	0.7	0.08000000000000007
0	0.59	0.59	0.59	0.59	0.59	SEIF.MI	0.57	0.57	0.57	0.57	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										-0.0	-0.0	0.08000000000000007	-0.0	-0.0	0.13559322033898336	0.7	0.08000000000000007
10000	0.59	0.58	0.59	0.58	0.58	SEIF.MI	0.58	0.58	0.57	0.57	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										0.010000000000000009	0.010000000000000009	0.09000000000000008	0.016949152542372947	0.017094433359300183	0.15517241379310365	0.7	0.09000000000000008
12000	0.59	0.58	0.59	0.58	0.58	SEIF.MI	0.58	0.58	0.57	0.57	0.75	0.57	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										-0.0	-0.0	0.09000000000000008	-0.0	-0.0	0.15517241379310365	0.7	0.09000000000000008
6000	0.57	0.56	0.56	0.57	0.57	SEIF.MI	0.55	0.55	0.55	0.55	0.75	0.55	-1.0	-1.0	-1.0	-1	-1.0			-1.0				0.56																						0.010000000000000009	0.010000000000000009	0.10000000000000009	0.017241379310344862	0.01739174271186922	0.1754385964912284	0.7	0.10000000000000009
2000	0.58	0.58	0.58	0.58	0.58	SEIF.MI	0.55	0.55	0.55	0.55	0.75	0.55	-1.0	-1.0	-1.0	-1	-1.0			-1.0			0.58																							-0.010000000000000009	-0.010000000000000009	0.09000000000000008	-0.01754385964912286	-0.01739174271186924	0.15517241379310365	0.7	0.09000000000000008
2000	0.56	0.56	0.56	0.56	0.56	SEIF.MI	0.54	0.54	0.54	0.54	0.75	0.54	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										0.019999999999999907	0.019999999999999907	0.10999999999999999	0.0344827586206895	0.03509131981126994	0.19642857142857162	0.7	0.10999999999999999
12000	0.56	0.55	0.56	0.55	0.55	SEIF.MI	0.53	0.53	0.52	0.52	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0			-1.0				0.55																						0.010000000000000009	0.010000000000000009	0.12	0.017857142857142905	0.018018505502678365	0.21818181818181825	0.7	0.12
14000	0.56	0.55	0.55	0.56	0.56	SEIF.MI	0.52	0.52	0.52	0.52	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										-0.010000000000000009	-0.010000000000000009	0.10999999999999999	-0.0181818181818183	-0.01801850550267843	0.1964285714285714	0.7	0.10999999999999999
0	0.56	0.56	0.56	0.56	0.56	SEIF.MI	0.52	0.52	0.52	0.52	0.75	0.52	-1.0	-1.0	-1.0	-1	-1.0			-1.0			0.56																							-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.1964285714285714	0.68	0.10999999999999999
10000	0.55	0.54	0.54	0.55	0.55	SEIF.MI	0.51	0.52	0.51	0.52	0.75	0.51	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										0.010000000000000009	0.010000000000000009	0.12	0.017857142857142905	0.018018505502678365	0.21818181818181825	0.68	0.12
2000	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.5	0.5	0.5	0.5	0.75	0.5	-1.0	-1.0	-1.0	-1	-1.0			-1.0																0.5										0.010000000000000009	0.010000000000000009	0.13	0.018181818181818188	0.01834913866819654	0.24074074074074092	0.68	0.13
0	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.5	0.5	0.5	0.5	0.75	0.5	-1.0	-1.0	-1.0	-1	-1.0			-1.0				0.54		0.54																				-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.65	0.13
0	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.51	0.51	0.51	0.51	0.75	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.64	0.13
6000	0.56	0.54	0.54	0.56	0.56	SEIF.MI	0.5	0.52	0.5	0.52	0.75	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.020000000000000018	-0.020000000000000018	0.10999999999999999	-0.03703703703703698	-0.03636764417087479	0.19642857142857162	0.64	0.10999999999999999
0	0.56	0.56	0.56	0.56	0.56	SEIF.MI	0.52	0.52	0.52	0.52	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.19642857142857162	0.63	0.10999999999999999
0	0.56	0.56	0.56	0.56	0.56	SEIF.MI	0.52	0.52	0.52	0.52	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.19642857142857162	0.62	0.10999999999999999
18000	0.58	0.56	0.57	0.56	0.56	SEIF.MI	0.53	0.54	0.52	0.52	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.58		0.58										0.54											-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.19642857142857162	0.62	0.10999999999999999
10000	0.56	0.56	0.56	0.56	0.56	SEIF.MI	0.52	0.52	0.52	0.52	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.10999999999999999	-0.0	-0.0	0.19642857142857162	0.62	0.10999999999999999
16000	0.57	0.55	0.57	0.55	0.55	SEIF.MI	0.53	0.53	0.51	0.51	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.12	0.017857142857142905	0.018018505502678365	0.21818181818181848	0.6	0.12
8000	0.57	0.54	0.55	0.54	0.54	SEIF.MI	0.51	0.52	0.5	0.5	0.74	0.5	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.13	0.018181818181818188	0.01834913866819654	0.24074074074074092	0.59	0.13
0	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.49	0.49	0.49	0.49	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.54												0.49										-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.59	0.13
0	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.49	0.49	0.49	0.49	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.59	0.13
12000	0.55	0.55	0.55	0.55	0.55	SEIF.MI	0.5	0.5	0.5	0.5	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.5											-0.010000000000000009	-0.010000000000000009	0.12	-0.0185185185185186	-0.018349138668196617	0.21818181818181825	0.58	0.12
22000	0.56	0.55	0.56	0.56	0.56	SEIF.MI	0.5	0.5	0.49	0.5	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.56																							-0.010000000000000009	-0.010000000000000009	0.10999999999999999	-0.0181818181818183	-0.01801850550267843	0.1964285714285714	0.58	0.10999999999999999
8000	0.56	0.55	0.56	0.55	0.55	SEIF.MI	0.5	0.5	0.49	0.49	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.12	0.017857142857142905	0.018018505502678365	0.21818181818181825	0.58	0.12
0	0.55	0.55	0.55	0.55	0.55	SEIF.MI	0.49	0.49	0.49	0.49	0.71	0.49	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.12	-0.0	-0.0	0.21818181818181825	0.58	0.12
22000	0.56	0.53	0.54	0.53	0.53	SEIF.MI	0.48	0.49	0.47	0.47	0.71	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.020000000000000018	0.020000000000000018	0.14	0.036363636363636376	0.0370412716803491	0.26415094339622636	0.58	0.14
4000	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.47	0.47	0.47	0.47	0.71	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0														0.47										-0.0	-0.0	0.14	-0.0	-0.0	0.26415094339622636	0.58	0.14
0	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.48	0.48	0.48	0.48	0.71	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.48											-0.0	-0.0	0.14	-0.0	-0.0	0.26415094339622636	0.58	0.14
4000	0.53	0.53	0.53	0.53	0.53	SEIF.MI	0.47	0.47	0.47	0.47	0.71	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.14	-0.0	-0.0	0.26415094339622636	0.58	0.14
2000	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.47	0.47	0.47	0.47	0.71	0.47	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.15000000000000002	0.018867924528301883	0.019048194970694474	0.28846153846153855	0.58	0.15000000000000002
6000	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.46	0.46	0.46	0.46	0.71	0.46	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.16000000000000003	0.019230769230769273	0.019418085857101627	0.31372549019607865	0.58	0.16000000000000003
10000	0.52	0.5	0.5	0.5	0.5	SEIF.MI	0.45	0.47	0.45	0.45	0.71	0.45	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.17000000000000004	0.019607843137254943	0.019802627296179754	0.3400000000000003	0.58	0.17000000000000004
2000	0.5	0.5	0.5	0.5	0.5	SEIF.MI	0.45	0.45	0.45	0.45	0.71	0.45	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.5		0.5										0.45		0.45								-0.0	-0.0	0.17000000000000004	-0.0	-0.0	0.3400000000000003	0.58	0.17000000000000004
18000	0.5	0.5	0.5	0.5	0.5	SEIF.MI	0.45	0.45	0.45	0.45	0.71	0.45	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.17000000000000004	-0.0	-0.0	0.3400000000000003	0.58	0.17000000000000004
8000	0.54	0.51	0.51	0.54	0.54	SEIF.MI	0.46	0.48	0.46	0.48	0.71	0.45	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.040000000000000036	-0.040000000000000036	0.13	-0.08000000000000007	-0.0769610411361284	0.24074074074074092	0.58	0.13
28000	0.55	0.51	0.51	0.55	0.55	SEIF.MI	0.46	0.49	0.46	0.49	0.71	0.45	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.010000000000000009	-0.010000000000000009	0.12	-0.0185185185185186	-0.018349138668196617	0.21818181818181825	0.57	0.12
4000	0.59	0.58	0.58	0.59	0.59	SEIF.MI	0.52	0.53	0.52	0.53	0.71	0.45	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.039999999999999925	-0.039999999999999925	0.08000000000000007	-0.07272727272727253	-0.07020425867324835	0.13559322033898336	0.59	0.08000000000000007
6000	0.59	0.58	0.58	0.59	0.59	SEIF.MI	0.53	0.54	0.53	0.54	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.59																							-0.0	-0.0	0.08000000000000007	-0.0	-0.0	0.13559322033898336	0.59	0.08000000000000007
0	0.59	0.59	0.59	0.59	0.59	SEIF.MI	0.54	0.54	0.54	0.54	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.08000000000000007	-0.0	-0.0	0.13559322033898336	0.59	0.08000000000000007
0	0.59	0.59	0.59	0.59	0.59	SEIF.MI	0.55	0.55	0.55	0.55	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0													0.55											-0.0	-0.0	0.08000000000000007	-0.0	-0.0	0.13559322033898336	0.59	0.08000000000000007
14000	0.59	0.57	0.59	0.57	0.57	SEIF.MI	0.55	0.55	0.53	0.53	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.020000000000000018	0.020000000000000018	0.10000000000000009	0.03389830508474578	0.03448617607116932	0.1754385964912284	0.59	0.10000000000000009
34000	0.58	0.54	0.54	0.56	0.56	SEIF.MI	0.49	0.53	0.49	0.51	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.54												0.49										0.009999999999999898	0.009999999999999898	0.10999999999999999	0.01754385964912264	0.01769957709940075	0.1964285714285714	0.59	0.10999999999999999
28000	0.57	0.55	0.56	0.55	0.55	SEIF.MI	0.51	0.52	0.5	0.5	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.12	0.017857142857142905	0.018018505502678365	0.21818181818181825	0.59	0.12
12000	0.58	0.55	0.57	0.58	0.58	SEIF.MI	0.52	0.53	0.5	0.53	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.029999999999999916	-0.029999999999999916	0.09000000000000008	-0.05454545454545445	-0.05310982531394833	0.15517241379310365	0.59	0.09000000000000008
8000	0.6	0.59	0.6	0.59	0.59	SEIF.MI	0.55	0.55	0.54	0.54	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.6												0.55		0.55									-0.010000000000000009	-0.010000000000000009	0.08000000000000007	-0.01724137931034475	-0.01709443335930004	0.13559322033898336	0.6	0.08000000000000007
6000	0.59	0.59	0.59	0.59	0.59	SEIF.MI	0.54	0.54	0.54	0.54	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.08000000000000007	-0.0	-0.0	0.13559322033898336	0.6	0.08000000000000007
76000	0.6	0.56	0.58	0.56	0.56	SEIF.MI	0.53	0.55	0.51	0.51	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.029999999999999916	0.029999999999999916	0.10999999999999999	0.05084745762711851	0.05218575317057007	0.19642857142857162	0.6	0.10999999999999999
88000	0.59	0.53	0.57	0.57	0.57	SEIF.MI	0.51	0.53	0.48	0.51	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.009999999999999898	-0.009999999999999898	0.10000000000000009	-0.01785714285714257	-0.017699577099400638	0.1754385964912284	0.6	0.10000000000000009
90000	0.57	0.54	0.54	0.57	0.57	SEIF.MI	0.49	0.52	0.49	0.52	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.10000000000000009	-0.0	-0.0	0.1754385964912284	0.6	0.10000000000000009
56000	0.56	0.54	0.56	0.54	0.54	SEIF.MI	0.5	0.5	0.48	0.49	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.029999999999999916	0.029999999999999916	0.13	0.05263157894736825	0.05406722127027559	0.24074074074074092	0.6	0.13
32000	0.56	0.53	0.55	0.53	0.53	SEIF.MI	0.49	0.5	0.47	0.47	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.010000000000000009	0.010000000000000009	0.14	0.01851851851851849	0.01869213301215252	0.2641509433962266	0.6	0.14
18000	0.55	0.52	0.52	0.53	0.53	SEIF.MI	0.46	0.49	0.46	0.47	0.71	0.45	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.14	-0.0	-0.0	0.2641509433962266	0.6	0.14
42000	0.53	0.5	0.52	0.53	0.53	SEIF.MI	0.46	0.47	0.45	0.47	0.71	0.45	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.0	-0.0	0.14	-0.0	-0.0	0.2641509433962266	0.6	0.14
26000	0.52	0.5	0.51	0.51	0.51	SEIF.MI	0.45	0.45	0.44	0.45	0.71	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.5		0.5										0.44										0.020000000000000018	0.020000000000000018	0.16000000000000003	0.037735849056603765	0.03846628082779605	0.31372549019607865	0.6	0.16000000000000003
26000	0.57	0.52	0.52	0.57	0.57	SEIF.MI	0.46	0.5	0.46	0.5	0.71	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								-0.05999999999999994	-0.05999999999999994	0.10000000000000009	-0.11764705882352922	-0.11122563511022421	0.1754385964912284	0.6	0.10000000000000009
32000	0.59	0.54	0.54	0.56	0.56	SEIF.MI	0.48	0.52	0.48	0.5	0.71	0.44	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0																								0.009999999999999898	0.009999999999999898	0.10999999999999999	0.01754385964912264	0.01769957709940075	0.19642857142857162	0.6	0.10999999999999999
20000	0.61	0.58	0.61	0.59	0.59	SEIF.MI	0.55	0.55	0.52	0.53	0.71	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.61		0.61		0.61				-1.0			0.61	0.55			0.52								-0.029999999999999916	-0.029999999999999916	0.08000000000000007	-0.05357142857142838	-0.05218575317057004	0.13559322033898336	0.61	0.08000000000000007
18000	0.57	0.56	0.56	0.57	0.57	SEIF.MI	0.5	0.51	0.5	0.51	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												0.020000000000000018	0.020000000000000018	0.10000000000000009	0.03389830508474578	0.03448617607116932	0.17543859649122862	0.61	0.10000000000000009
2000	0.57	0.57	0.57	0.57	0.57	SEIF.MI	0.51	0.51	0.51	0.51	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.10000000000000009	-0.0	-0.0	0.17543859649122862	0.61	0.10000000000000009
0	0.57	0.57	0.57	0.57	0.57	SEIF.MI	0.51	0.51	0.51	0.51	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.10000000000000009	-0.0	-0.0	0.17543859649122862	0.61	0.10000000000000009
4000	0.55	0.54	0.55	0.54	0.54	SEIF.MI	0.49	0.49	0.48	0.48	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												0.029999999999999916	0.029999999999999916	0.13	0.05263157894736825	0.05406722127027559	0.24074074074074092	0.61	0.13
0	0.54	0.54	0.54	0.54	0.54	SEIF.MI	0.48	0.48	0.48	0.48	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.61	0.13
16000	0.54	0.53	0.53	0.54	0.54	SEIF.MI	0.47	0.47	0.47	0.47	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.13	-0.0	-0.0	0.24074074074074092	0.61	0.13
40000	0.54	0.51	0.52	0.53	0.53	SEIF.MI	0.45	0.48	0.45	0.47	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												0.010000000000000009	0.010000000000000009	0.14	0.01851851851851849	0.01869213301215252	0.2641509433962266	0.61	0.14
22000	0.53	0.52	0.52	0.52	0.52	SEIF.MI	0.46	0.47	0.46	0.46	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												0.010000000000000009	0.010000000000000009	0.15000000000000002	0.018867924528301883	0.019048194970694474	0.28846153846153877	0.61	0.15000000000000002
40000	0.53	0.51	0.51	0.51	0.51	SEIF.MI	0.45	0.47	0.45	0.45	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												0.010000000000000009	0.010000000000000009	0.16000000000000003	0.019230769230769273	0.019418085857101627	0.31372549019607865	0.61	0.16000000000000003
64000	0.53	0.51	0.52	0.51	0.51	SEIF.MI	0.46	0.47	0.45	0.45	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.16000000000000003	-0.0	-0.0	0.31372549019607865	0.61	0.16000000000000003
44000	0.52	0.51	0.52	0.52	0.52	SEIF.MI	0.46	0.46	0.45	0.46	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.010000000000000009	-0.010000000000000009	0.15000000000000002	-0.019607843137254832	-0.019418085857101516	0.28846153846153877	0.61	0.15000000000000002
12000	0.52	0.5	0.51	0.51	0.51	SEIF.MI	0.45	0.45	0.44	0.45	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.5							-1.0			0.61		0.44										0.010000000000000009	0.010000000000000009	0.16000000000000003	0.019230769230769273	0.019418085857101627	0.31372549019607887	0.61	0.16000000000000003
24000	0.52	0.51	0.52	0.52	0.52	SEIF.MI	0.46	0.46	0.45	0.46	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.52								-1.0			0.61	0.46											-0.010000000000000009	-0.010000000000000009	0.15000000000000002	-0.019607843137254832	-0.019418085857101516	0.288461538461539	0.61	0.15000000000000002
0	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.46	0.46	0.46	0.46	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.15000000000000002	-0.0	-0.0	0.288461538461539	0.61	0.15000000000000002
6000	0.51	0.51	0.51	0.51	0.51	SEIF.MI	0.46	0.46	0.45	0.45	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.51							-1.0			0.61		0.45										0.010000000000000009	0.010000000000000009	0.16000000000000003	0.019230769230769273	0.019418085857101627	0.3137254901960791	0.61	0.16000000000000003
12000	0.51	0.5	0.51	0.51	0.51	SEIF.MI	0.45	0.45	0.45	0.45	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.61												-0.0	-0.0	0.16000000000000003	-0.0	-0.0	0.3137254901960791	0.61	0.16000000000000003
6000	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.46	0.46	0.46	0.46	0.69	0.44	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.52								-1.0			0.61	0.46											-0.010000000000000009	-0.010000000000000009	0.15000000000000002	-0.019607843137254832	-0.019418085857101516	0.288461538461539	0.61	0.15000000000000002
12000	0.51	0.5	0.5	0.5	0.5	SEIF.MI	0.45	0.46	0.45	0.45	0.66	0.44	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.5							-1.0			0.61												0.020000000000000018	0.020000000000000018	0.17000000000000004	0.03846153846153855	0.039220713153281385	0.34000000000000075	0.61	0.17000000000000004
2000	0.52	0.52	0.52	0.52	0.52	SEIF.MI	0.45	0.45	0.45	0.45	0.66	0.44	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.52								-1.0			0.61												-0.020000000000000018	-0.020000000000000018	0.15000000000000002	-0.040000000000000036	-0.03922071315328133	0.2884615384615392	0.61	0.15000000000000002
